"tab_code","表章項目","cat01_code","在留資格（在留目的）","cat03_code","国籍","time_code","時間軸（年次）","unit","value"
"101","人数","1160","教育","217","ポルトガル","2011000000","2011年","人","1"
"101","人数","1160","教育","217","ポルトガル","2010000000","2010年","人","-"
"101","人数","1160","教育","217","ポルトガル","2009000000","2009年","人","-"
"101","人数","1160","教育","217","ポルトガル","2008000000","2008年","人","1"
"101","人数","1160","教育","217","ポルトガル","2007000000","2007年","人","1"
"101","人数","1160","教育","217","ポルトガル","2006000000","2006年","人","2"
"101","人数","1160","教育","231","ルーマニア","2011000000","2011年","人","7"
"101","人数","1160","教育","231","ルーマニア","2010000000","2010年","人","5"
"101","人数","1160","教育","231","ルーマニア","2009000000","2009年","人","2"
"101","人数","1160","教育","231","ルーマニア","2008000000","2008年","人","3"
"101","人数","1160","教育","231","ルーマニア","2007000000","2007年","人","3"
"101","人数","1160","教育","231","ルーマニア","2006000000","2006年","人","1"
"101","人数","1160","教育","224","ロシア","2011000000","2011年","人","12"
"101","人数","1160","教育","224","ロシア","2010000000","2010年","人","11"
"101","人数","1160","教育","224","ロシア","2009000000","2009年","人","11"
"101","人数","1160","教育","224","ロシア","2008000000","2008年","人","11"
"101","人数","1160","教育","224","ロシア","2007000000","2007年","人","11"
"101","人数","1160","教育","224","ロシア","2006000000","2006年","人","11"
"101","人数","1160","教育","292","サンマリノ","2011000000","2011年","人","-"
"101","人数","1160","教育","292","サンマリノ","2010000000","2010年","人","-"
"101","人数","1160","教育","292","サンマリノ","2009000000","2009年","人","-"
"101","人数","1160","教育","292","サンマリノ","2008000000","2008年","人","-"
"101","人数","1160","教育","292","サンマリノ","2007000000","2007年","人","-"
"101","人数","1160","教育","292","サンマリノ","2006000000","2006年","人","-"
"101","人数","1160","教育","218","スペイン","2011000000","2011年","人","7"
"101","人数","1160","教育","218","スペイン","2010000000","2010年","人","5"
"101","人数","1160","教育","218","スペイン","2009000000","2009年","人","6"
"101","人数","1160","教育","218","スペイン","2008000000","2008年","人","5"
"101","人数","1160","教育","218","スペイン","2007000000","2007年","人","6"
"101","人数","1160","教育","218","スペイン","2006000000","2006年","人","6"
"101","人数","1160","教育","203","スウェーデン","2011000000","2011年","人","3"
"101","人数","1160","教育","203","スウェーデン","2010000000","2010年","人","2"
"101","人数","1160","教育","203","スウェーデン","2009000000","2009年","人","3"
"101","人数","1160","教育","203","スウェーデン","2008000000","2008年","人","6"
"101","人数","1160","教育","203","スウェーデン","2007000000","2007年","人","4"
"101","人数","1160","教育","203","スウェーデン","2006000000","2006年","人","3"
"101","人数","1160","教育","215","スイス","2011000000","2011年","人","5"
"101","人数","1160","教育","215","スイス","2010000000","2010年","人","4"
"101","人数","1160","教育","215","スイス","2009000000","2009年","人","2"
"101","人数","1160","教育","215","スイス","2008000000","2008年","人","2"
"101","人数","1160","教育","215","スイス","2007000000","2007年","人","2"
"101","人数","1160","教育","215","スイス","2006000000","2006年","人","2"
"101","人数","1160","教育","156","トルクメニスタン","2011000000","2011年","人","-"
"101","人数","1160","教育","156","トルクメニスタン","2010000000","2010年","人","-"
"101","人数","1160","教育","156","トルクメニスタン","2009000000","2009年","人","-"
"101","人数","1160","教育","156","トルクメニスタン","2008000000","2008年","人","-"
"101","人数","1160","教育","156","トルクメニスタン","2007000000","2007年","人","-"
"101","人数","1160","教育","156","トルクメニスタン","2006000000","2006年","人","-"
"101","人数","1160","教育","155","タジキスタン","2011000000","2011年","人","-"
"101","人数","1160","教育","155","タジキスタン","2010000000","2010年","人","-"
"101","人数","1160","教育","155","タジキスタン","2009000000","2009年","人","-"
"101","人数","1160","教育","155","タジキスタン","2008000000","2008年","人","-"
"101","人数","1160","教育","155","タジキスタン","2007000000","2007年","人","-"
"101","人数","1160","教育","155","タジキスタン","2006000000","2006年","人","-"
"101","人数","1160","教育","205","英国","2011000000","2011年","人","1265"
"101","人数","1160","教育","205","英国","2010000000","2010年","人","1246"
"101","人数","1160","教育","205","英国","2009000000","2009年","人","1249"
"101","人数","1160","教育","205","英国","2008000000","2008年","人","1289"
"101","人数","1160","教育","205","英国","2007000000","2007年","人","1313"
"101","人数","1160","教育","205","英国","2006000000","2006年","人","1329"
"101","人数","1160","教育","238","ウクライナ","2011000000","2011年","人","2"
"101","人数","1160","教育","238","ウクライナ","2010000000","2010年","人","1"
"101","人数","1160","教育","238","ウクライナ","2009000000","2009年","人","-"
"101","人数","1160","教育","238","ウクライナ","2008000000","2008年","人","1"
"101","人数","1160","教育","238","ウクライナ","2007000000","2007年","人","1"
"101","人数","1160","教育","238","ウクライナ","2006000000","2006年","人","1"
"101","人数","1160","教育","152","ウズベキスタン","2011000000","2011年","人","4"
"101","人数","1160","教育","152","ウズベキスタン","2010000000","2010年","人","4"
"101","人数","1160","教育","152","ウズベキスタン","2009000000","2009年","人","2"
"101","人数","1160","教育","152","ウズベキスタン","2008000000","2008年","人","2"
"101","人数","1160","教育","152","ウズベキスタン","2007000000","2007年","人","-"
"101","人数","1160","教育","152","ウズベキスタン","2006000000","2006年","人","1"
"101","人数","1160","教育","904","ユーゴスラヴィア","2011000000","2011年","人","-"
"101","人数","1160","教育","904","ユーゴスラヴィア","2010000000","2010年","人","-"
"101","人数","1160","教育","904","ユーゴスラヴィア","2009000000","2009年","人","-"
"101","人数","1160","教育","904","ユーゴスラヴィア","2008000000","2008年","人","-"
"101","人数","1160","教育","904","ユーゴスラヴィア","2007000000","2007年","人","-"
"101","人数","1160","教育","904","ユーゴスラヴィア","2006000000","2006年","人","-"
"101","人数","1160","教育","151","アルメニア","2011000000","2011年","人","-"
"101","人数","1160","教育","151","アルメニア","2010000000","2010年","人","-"
"101","人数","1160","教育","151","アルメニア","2009000000","2009年","人","-"
"101","人数","1160","教育","151","アルメニア","2008000000","2008年","人","-"
"101","人数","1160","教育","151","アルメニア","2007000000","2007年","人","-"
"101","人数","1160","教育","151","アルメニア","2006000000","2006年","人","-"
"101","人数","1160","教育","150","アゼルバイジャン","2011000000","2011年","人","1"
"101","人数","1160","教育","150","アゼルバイジャン","2010000000","2010年","人","1"
"101","人数","1160","教育","150","アゼルバイジャン","2009000000","2009年","人","-"
"101","人数","1160","教育","150","アゼルバイジャン","2008000000","2008年","人","-"
"101","人数","1160","教育","150","アゼルバイジャン","2007000000","2007年","人","-"
"101","人数","1160","教育","150","アゼルバイジャン","2006000000","2006年","人","-"
"101","人数","1160","教育","212","アンドラ","2010000000","2010年","人","-"
"101","人数","1160","教育","212","アンドラ","2009000000","2009年","人","-"
"101","人数","1160","教育","212","アンドラ","2008000000","2008年","人","-"
"101","人数","1160","教育","212","アンドラ","2007000000","2007年","人","-"
"101","人数","1160","教育","157","ジョージア（グルジア）","2011000000","2011年","人","-"
"101","人数","1160","教育","157","ジョージア（グルジア）","2010000000","2010年","人","-"
"101","人数","1160","教育","157","ジョージア（グルジア）","2009000000","2009年","人","-"
"101","人数","1160","教育","157","ジョージア（グルジア）","2008000000","2008年","人","-"
"101","人数","1160","教育","157","ジョージア（グルジア）","2007000000","2007年","人","-"
"101","人数","1160","教育","157","ジョージア（グルジア）","2006000000","2006年","人","-"
"101","人数","1160","教育","242","スロベニア","2011000000","2011年","人","-"
"101","人数","1160","教育","242","スロベニア","2010000000","2010年","人","-"
"101","人数","1160","教育","242","スロベニア","2009000000","2009年","人","-"
"101","人数","1160","教育","242","スロベニア","2008000000","2008年","人","1"
